ID;TITLE;LINK
3618;"Arms and the Man by Bernard Shaw (69)";https://www.gutenberg.org/ebooks/3618
74783;"Boynton bicycle railway system (69)";https://www.gutenberg.org/ebooks/74783
17116;"Ang Liham ni Dr. Jose Rizal sa mga Kadalagahan sa Malolos, Bulakan by José Rizal (69)";https://www.gutenberg.org/ebooks/17116
38769;"A Course of Pure Mathematics by G. H.  Hardy (69)";https://www.gutenberg.org/ebooks/38769
31270;"The Writings of Thomas Paine, Complete by Thomas Paine (69)";https://www.gutenberg.org/ebooks/31270
80;"The Online World by Odd De Presno (69)";https://www.gutenberg.org/ebooks/80
14988;"Cicero's Tusculan Disputations by Marcus Tullius Cicero (69)";https://www.gutenberg.org/ebooks/14988
2559;"The Forsyte Saga, Volume I. by John Galsworthy (69)";https://www.gutenberg.org/ebooks/2559
21829;"A Treatise on Domestic Economy; For the Use of Young Ladies at Home and at School by Beecher (69)";https://www.gutenberg.org/ebooks/21829
2009;"The Origin of Species by Means of Natural Selection by Charles Darwin (69)";https://www.gutenberg.org/ebooks/2009
62940;"Mrs. Spring Fragrance by Sui Sin Far (68)";https://www.gutenberg.org/ebooks/62940
1450;"Pollyanna by Eleanor H.  Porter (68)";https://www.gutenberg.org/ebooks/1450
657;"The Anglo-Saxon Chronicle (68)";https://www.gutenberg.org/ebooks/657
28593;"When dreams come true by Ritter Brown (68)";https://www.gutenberg.org/ebooks/28593
5683;"The Critique of Practical Reason by Immanuel Kant (67)";https://www.gutenberg.org/ebooks/5683
23962;"西遊記 by Cheng'en Wu (67)";https://www.gutenberg.org/ebooks/23962
246;"The Rubaiyat of Omar Khayyam by Omar Khayyam (67)";https://www.gutenberg.org/ebooks/246
50307;"Fifteen sonnets of Petrarch by Francesco Petrarca (67)";https://www.gutenberg.org/ebooks/50307
1929;"The School for Scandal by Richard Brinsley Sheridan (67)";https://www.gutenberg.org/ebooks/1929
26487;"Little Lucy's Wonderful Globe by Charlotte M.  Yonge (67)";https://www.gutenberg.org/ebooks/26487
222;"The Moon and Sixpence by W. Somerset  Maugham (67)";https://www.gutenberg.org/ebooks/222
1508;"The Taming of the Shrew by William Shakespeare (67)";https://www.gutenberg.org/ebooks/1508
15859;"The Piazza Tales by Herman Melville (67)";https://www.gutenberg.org/ebooks/15859
14033;"Plutarch's Lives, Volume 1 (of 4) by Plutarch (66)";https://www.gutenberg.org/ebooks/14033
74770;"The greatest story in the world, period 1 (of 3) : by Horace G.  Hutchinson (66)";https://www.gutenberg.org/ebooks/74770
74780;"The illustrious Dr. Mathéus by Erckmann-Chatrian (66)";https://www.gutenberg.org/ebooks/74780
66057;"The Tale of Genji by Murasaki Shikibu (66)";https://www.gutenberg.org/ebooks/66057
1549;"Commentary on the Epistle to the Galatians by Martin Luther (66)";https://www.gutenberg.org/ebooks/1549
47287;"El libro de las mil noches y una noche; t. 1 by Anonymous (66)";https://www.gutenberg.org/ebooks/47287
1;"The Declaration of Independence of the United States of America by Thomas Jefferson (66)";https://www.gutenberg.org/ebooks/1
38427;"The World as Will and Idea (Vol. 1 of 3) by Arthur Schopenhauer (66)";https://www.gutenberg.org/ebooks/38427
25525;"The Works of Edgar Allan Poe, The Raven Edition by Edgar Allan Poe (66)";https://www.gutenberg.org/ebooks/25525
16317;"The Art of Public Speaking by Dale Carnegie and J. Berg  Esenwein (65)";https://www.gutenberg.org/ebooks/16317
52914;"The Will to Power: An Attempted Transvaluation of All Values. Book I and II by Nietzsche (65)";https://www.gutenberg.org/ebooks/52914
35690;"Omens and Superstitions of Southern India by Edgar Thurston (65)";https://www.gutenberg.org/ebooks/35690
17405;"The Art of War by active 6th century B.C. Sunzi (65)";https://www.gutenberg.org/ebooks/17405
389;"The Great God Pan by Arthur Machen (65)";https://www.gutenberg.org/ebooks/389
3913;"The Confessions of Jean Jacques Rousseau — Complete by Jean-Jacques Rousseau (65)";https://www.gutenberg.org/ebooks/3913
1254;"Cyrano de Bergerac by Edmond Rostand (65)";https://www.gutenberg.org/ebooks/1254
1171;"The Apology by Xenophon (65)";https://www.gutenberg.org/ebooks/1171
2490;"Lamia by John Keats (65)";https://www.gutenberg.org/ebooks/2490
1572;"Timaeus by Plato (65)";https://www.gutenberg.org/ebooks/1572
33870;"Chess Fundamentals by José Raúl Capablanca (65)";https://www.gutenberg.org/ebooks/33870
6523;"The Post Office by Rabindranath Tagore (65)";https://www.gutenberg.org/ebooks/6523
10148;"The Merry Adventures of Robin Hood by Howard Pyle (65)";https://www.gutenberg.org/ebooks/10148
14209;"The Kybalion by Three Initiates (65)";https://www.gutenberg.org/ebooks/14209
2833;"The Portrait of a Lady — Volume 1 by Henry James (65)";https://www.gutenberg.org/ebooks/2833
6043;"The Spanish Tragedie by Thomas Kyd (64)";https://www.gutenberg.org/ebooks/6043
1532;"The Tragedy of King Lear by William Shakespeare (64)";https://www.gutenberg.org/ebooks/1532
52484;"Le avventure di Pinocchio: Storia di un burattino by Carlo Collodi (64)";https://www.gutenberg.org/ebooks/52484
74767;"That worlds may live by Nelson S. Bond (64)";https://www.gutenberg.org/ebooks/74767
1280;"Spoon River Anthology by Edgar Lee Masters (64)";https://www.gutenberg.org/ebooks/1280
940;"The Last of the Mohicans; A narrative of 1757 by James Fenimore Cooper (64)";https://www.gutenberg.org/ebooks/940
2048;"The Sketch-Book of Geoffrey Crayon by Washington Irving (64)";https://www.gutenberg.org/ebooks/2048
45858;"Lucian's True History by of Samosata Lucian (63)";https://www.gutenberg.org/ebooks/45858
46032;"Vitus Bering: the Discoverer of Bering Strait by Peter Lauridsen (63)";https://www.gutenberg.org/ebooks/46032
28091;"The Double Four by E. Phillips  Oppenheim (63)";https://www.gutenberg.org/ebooks/28091
8642;"Woman in the Nineteenth Century by Margaret Fuller (63)";https://www.gutenberg.org/ebooks/8642
58025;"Index of the Project Gutenberg Works of Friedrich Nietzsche by Friedrich Wilhelm Nietzsche (63)";https://www.gutenberg.org/ebooks/58025
52881;"The Joyful Wisdom ("La Gaya Scienza") by Friedrich Wilhelm Nietzsche (63)";https://www.gutenberg.org/ebooks/52881
45634;"Myths of the Cherokee by James Mooney (63)";https://www.gutenberg.org/ebooks/45634
46559;"Travels in the Central Parts of Indo-China (Siam), Cambodia, and Laos (Vol. 1 of 2) by Henri Mouhot (63)";https://www.gutenberg.org/ebooks/46559
59058;"Aristotle's History of Animals by Aristotle (63)";https://www.gutenberg.org/ebooks/59058
66923;"West African Folk-Tales (63)";https://www.gutenberg.org/ebooks/66923
41085;"The New Life (La Vita Nuova) by Dante Alighieri (63)";https://www.gutenberg.org/ebooks/41085
50603;"Minute Mysteries [Detectograms] by H. A.  Ripley (63)";https://www.gutenberg.org/ebooks/50603
2944;"Essays — First Series by Ralph Waldo Emerson (63)";https://www.gutenberg.org/ebooks/2944
16751;"McGuffey's Sixth Eclectic Reader by William Holmes McGuffey (63)";https://www.gutenberg.org/ebooks/16751
1321;"The Waste Land by T. S.  Eliot (62)";https://www.gutenberg.org/ebooks/1321
38015;"De Re Metallica, Translated from the First Latin Edition of 1556 by Georg Agricola (62)";https://www.gutenberg.org/ebooks/38015
19179;"Kelly Miller's History of the World War for Human Rights by Kelly Miller (62)";https://www.gutenberg.org/ebooks/19179
131;"The Pilgrim's Progress from this world to that which is to come by John Bunyan (62)";https://www.gutenberg.org/ebooks/131
30107;"Principles of Political Economy by John Stuart Mill (62)";https://www.gutenberg.org/ebooks/30107
33144;"The Oriental Rug by William De Lancey Ellwanger (62)";https://www.gutenberg.org/ebooks/33144
10741;"The Essays of Arthur Schopenhauer: the Wisdom of Life by Arthur Schopenhauer (62)";https://www.gutenberg.org/ebooks/10741
675;"American Notes by Charles Dickens (62)";https://www.gutenberg.org/ebooks/675
51233;"The Marching Morons by C. M.  Kornbluth (62)";https://www.gutenberg.org/ebooks/51233
60093;"Cane by Jean Toomer (62)";https://www.gutenberg.org/ebooks/60093
155;"The Moonstone by Wilkie Collins (62)";https://www.gutenberg.org/ebooks/155
1695;"The Man Who Was Thursday: A Nightmare by G. K.  Chesterton (62)";https://www.gutenberg.org/ebooks/1695
3177;"Roughing It by Mark Twain (61)";https://www.gutenberg.org/ebooks/3177
9334;"The Spectator, Volume 1 by Joseph Addison and Sir Richard Steele (61)";https://www.gutenberg.org/ebooks/9334
52006;"Les liaisons dangereuses by Choderlos de Laclos (61)";https://www.gutenberg.org/ebooks/52006
74782;"The fate of Fenella : (61)";https://www.gutenberg.org/ebooks/74782
986;"Master and Man by graf Leo Tolstoy (61)";https://www.gutenberg.org/ebooks/986
32474;"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2) by Bernal Díaz del Castillo (61)";https://www.gutenberg.org/ebooks/32474
17957;"On the Sublime by active 1st century Longinus (61)";https://www.gutenberg.org/ebooks/17957
16452;"The Iliad of Homer by Homer (60)";https://www.gutenberg.org/ebooks/16452
73144;"Lady Chatterley's lover by D. H.  Lawrence (60)";https://www.gutenberg.org/ebooks/73144
9700;"I. Beówulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment. (60)";https://www.gutenberg.org/ebooks/9700
1093;"The Beast in the Jungle by Henry James (60)";https://www.gutenberg.org/ebooks/1093
3623;"The Golden Bough: A Study of Magic and Religion by James George Frazer (60)";https://www.gutenberg.org/ebooks/3623
32940;"Encyclopaedia Britannica, 11th Edition, "England" to "English Finance" by Various (60)";https://www.gutenberg.org/ebooks/32940
30368;"A Christmas Carol by Charles Dickens (60)";https://www.gutenberg.org/ebooks/30368
2229;"Faust: Der Tragödie erster Teil by Johann Wolfgang von Goethe (60)";https://www.gutenberg.org/ebooks/2229
24113;"九命奇冤 by Jianren Wu (60)";https://www.gutenberg.org/ebooks/24113
6081;"Biographia Literaria by Samuel Taylor Coleridge (60)";https://www.gutenberg.org/ebooks/6081
1430;"Beautiful Stories from Shakespeare by E.  Nesbit and William Shakespeare (60)";https://www.gutenberg.org/ebooks/1430
7321;"The Nibelungenlied (60)";https://www.gutenberg.org/ebooks/7321
31591;"Language of Flowers by Kate Greenaway (60)";https://www.gutenberg.org/ebooks/31591
28556;"History of Woman Suffrage, Volume III (60)";https://www.gutenberg.org/ebooks/28556
38594;"Poems by Rainer Maria Rilke (59)";https://www.gutenberg.org/ebooks/38594
17851;"The History of Mary Prince, a West Indian Slave by Mary Prince (59)";https://www.gutenberg.org/ebooks/17851
57421;"Rockets, Missiles, and Spacecraft of the National Air and Space Museum, Smithsonian Institution (59)";https://www.gutenberg.org/ebooks/57421
503;"The Blue Fairy Book by Andrew Lang (59)";https://www.gutenberg.org/ebooks/503
798;"Le rouge et le noir: chronique du XIXe siècle by Stendhal (59)";https://www.gutenberg.org/ebooks/798
48612;"Psychological Warfare by Paul Myron Anthony Linebarger (59)";https://www.gutenberg.org/ebooks/48612
782;"The Travels of Sir John Mandeville by Sir John Mandeville (59)";https://www.gutenberg.org/ebooks/782
2197;"The Gambler by Fyodor Dostoyevsky (59)";https://www.gutenberg.org/ebooks/2197
23108;"Chester Rand; or, The New Path to Fortune by Jr. Horatio Alger (59)";https://www.gutenberg.org/ebooks/23108
26460;"English Fairy Tales by Joseph Jacobs (59)";https://www.gutenberg.org/ebooks/26460
102;"The Tragedy of Pudd'nhead Wilson by Mark Twain (59)";https://www.gutenberg.org/ebooks/102
8147;"The Man Who Would Be King by Rudyard Kipling (59)";https://www.gutenberg.org/ebooks/8147
201;"Flatland: A Romance of Many Dimensions by Edwin Abbott Abbott (58)";https://www.gutenberg.org/ebooks/201
62;"A Princess of Mars by Edgar Rice Burroughs (58)";https://www.gutenberg.org/ebooks/62
35347;"The Grand Canyon of Arizona: How to See It by George Wharton James (58)";https://www.gutenberg.org/ebooks/35347
3250;"How to Tell a Story, and Other Essays by Mark Twain (58)";https://www.gutenberg.org/ebooks/3250
1906;"Erewhon; Or, Over the Range by Samuel Butler (58)";https://www.gutenberg.org/ebooks/1906
11757;"The Velveteen Rabbit by Margery Williams Bianco (58)";https://www.gutenberg.org/ebooks/11757
11748;"French Conversation and Composition by Harry Vincent Wann (58)";https://www.gutenberg.org/ebooks/11748
44125;"The Histories of Polybius, Vol. 1 (of 2) by Polybius (58)";https://www.gutenberg.org/ebooks/44125
25589;"He by Andrew Lang and Walter Herries Pollock (58)";https://www.gutenberg.org/ebooks/25589
3189;"Sketches New and Old by Mark Twain (58)";https://www.gutenberg.org/ebooks/3189
24746;"Reise in die Aequinoctial-Gegenden des neuen Continents. Band 2. by Alexander von Humboldt (57)";https://www.gutenberg.org/ebooks/24746
217;"Sons and Lovers by D. H.  Lawrence (57)";https://www.gutenberg.org/ebooks/217
7452;"Autobiography of a Yogi by Paramahansa Yogananda (57)";https://www.gutenberg.org/ebooks/7452
55024;"The Queen of Spades, and other stories by Aleksandr Sergeevich Pushkin (57)";https://www.gutenberg.org/ebooks/55024
1534;"Antony and Cleopatra by William Shakespeare (57)";https://www.gutenberg.org/ebooks/1534
53430;"Principia Ethica by G. E.  Moore (57)";https://www.gutenberg.org/ebooks/53430
2245;"The Taming of the Shrew by William Shakespeare (57)";https://www.gutenberg.org/ebooks/2245
3698;"The Task, and Other Poems by William Cowper (57)";https://www.gutenberg.org/ebooks/3698
2811;"Letters of Pliny by the Younger Pliny (57)";https://www.gutenberg.org/ebooks/2811
66073;"Death in Venice by Thomas Mann (57)";https://www.gutenberg.org/ebooks/66073
69552;"El libro de las tierras vírgenes by Rudyard Kipling (57)";https://www.gutenberg.org/ebooks/69552
19481;""Everyman," with other interludes, including eight miracle plays (57)";https://www.gutenberg.org/ebooks/19481
12750;"The Stolen Bacillus and Other Incidents by H. G.  Wells (57)";https://www.gutenberg.org/ebooks/12750
74790;"De l'assassinat considéré comme un des Beaux-Arts by Thomas De Quincey (57)";https://www.gutenberg.org/ebooks/74790
15679;"The Works of the Right Honourable Edmund Burke, Vol. 03 (of 12) by Edmund Burke (57)";https://www.gutenberg.org/ebooks/15679
61851;"El crimen y el castigo by Fyodor Dostoyevsky (57)";https://www.gutenberg.org/ebooks/61851
63380;"Proverbes sur les femmes, l'amitié, l'amour et le mariage by P.-M.  Quitard (57)";https://www.gutenberg.org/ebooks/63380
5500;"The Advancement of Learning by Francis Bacon (57)";https://www.gutenberg.org/ebooks/5500
36708;"Soeur Thérèse de l'Enfant-Jésus et de la Sainte Face by Saint de Lisieux Thérèse (57)";https://www.gutenberg.org/ebooks/36708
5427;"Emile by Jean-Jacques Rousseau (57)";https://www.gutenberg.org/ebooks/5427
35018;"雲形紋章 by John Meade Falkner (56)";https://www.gutenberg.org/ebooks/35018
50316;"The Fables of La Fontaine by Jean de La Fontaine (56)";https://www.gutenberg.org/ebooks/50316
8775;"Poems by Victor Hugo (56)";https://www.gutenberg.org/ebooks/8775
20862;"Jerry's Reward by Evelyn Snead Barnett (56)";https://www.gutenberg.org/ebooks/20862
233;"Sister Carrie: A Novel by Theodore Dreiser (56)";https://www.gutenberg.org/ebooks/233
43660;"The Vision and Creed of Piers Ploughman, Volume 1 by William Langland (56)";https://www.gutenberg.org/ebooks/43660
2488;"Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World by Jules Verne (56)";https://www.gutenberg.org/ebooks/2488
1021;"The Congo, and Other Poems by Vachel Lindsay (56)";https://www.gutenberg.org/ebooks/1021
12122;"The Monkey's Paw by W. W.  Jacobs (56)";https://www.gutenberg.org/ebooks/12122
20480;"Palmistry for All by Cheiro (56)";https://www.gutenberg.org/ebooks/20480
22400;"Fox's Book of Martyrs by John Foxe (56)";https://www.gutenberg.org/ebooks/22400
544;"Anne's House of Dreams by L. M.  Montgomery (56)";https://www.gutenberg.org/ebooks/544
37499;"Napoleon's Letters to Josephine, 1796-1812 by Emperor of the French Napoleon I (56)";https://www.gutenberg.org/ebooks/37499
3567;"Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne (56)";https://www.gutenberg.org/ebooks/3567
2434;"New Atlantis by Francis Bacon (56)";https://www.gutenberg.org/ebooks/2434
60464;"El árbol de la ciencia: novela by Pío Baroja (56)";https://www.gutenberg.org/ebooks/60464
370;"The Fortunes and Misfortunes of the Famous Moll Flanders by Daniel Defoe (56)";https://www.gutenberg.org/ebooks/370
1635;"Ion by Plato (56)";https://www.gutenberg.org/ebooks/1635
10715;"The Essays of Arthur Schopenhauer; Counsels and Maxims by Arthur Schopenhauer (56)";https://www.gutenberg.org/ebooks/10715
77;"The House of the Seven Gables by Nathaniel Hawthorne (56)";https://www.gutenberg.org/ebooks/77
5307;"The Letters of Wolfgang Amadeus Mozart — Volume 01 by Wolfgang Amadeus Mozart (56)";https://www.gutenberg.org/ebooks/5307
5657;"The Practice of the Presence of God by Brother of the Resurrection Lawrence (56)";https://www.gutenberg.org/ebooks/5657
6378;"Victory: An Island Tale by Joseph Conrad (56)";https://www.gutenberg.org/ebooks/6378
70652;"At the mountains of madness by H. P.  Lovecraft (55)";https://www.gutenberg.org/ebooks/70652
130;"Orthodoxy by G. K.  Chesterton (55)";https://www.gutenberg.org/ebooks/130
49836;"Niebla (Nivola) by Miguel de Unamuno (55)";https://www.gutenberg.org/ebooks/49836
57629;"Lucian's Dialogues prepared for schools by of Samosata Lucian (55)";https://www.gutenberg.org/ebooks/57629
19517;"Le avventure di Pinocchio by Carlo Collodi (55)";https://www.gutenberg.org/ebooks/19517
62704;"The Natural History of Pliny, Volume 6 (of 6) by the Elder Pliny (55)";https://www.gutenberg.org/ebooks/62704
11945;"Essays of Schopenhauer by Arthur Schopenhauer (55)";https://www.gutenberg.org/ebooks/11945
876;"Life in the Iron-Mills; Or, The Korl Woman by Rebecca Harding Davis (55)";https://www.gutenberg.org/ebooks/876
36457;"A Treatise on Meteorological Instruments by Enrico Angelo Lodovico Negretti and Joseph Zambra (55)";https://www.gutenberg.org/ebooks/36457
31;"Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone by Sophocles (55)";https://www.gutenberg.org/ebooks/31
20038;"Frankenstein; Or, The Modern Prometheus by Mary Wollstonecraft Shelley (55)";https://www.gutenberg.org/ebooks/20038
2988;"Mark Twain: A Biography. Complete by Albert Bigelow Paine (55)";https://www.gutenberg.org/ebooks/2988
2445;"Letters on England by Voltaire (54)";https://www.gutenberg.org/ebooks/2445
6923;"The Miser by Molière (54)";https://www.gutenberg.org/ebooks/6923
6053;"Evelina, Or, the History of a Young Lady's Entrance into the World by Fanny Burney (54)";https://www.gutenberg.org/ebooks/6053
2226;"Kim by Rudyard Kipling (54)";https://www.gutenberg.org/ebooks/2226
14314;"Etiquette by Emily Post (54)";https://www.gutenberg.org/ebooks/14314
12753;"The Legends of King Arthur and His Knights by Sir James Knowles and Sir Thomas Malory (54)";https://www.gutenberg.org/ebooks/12753
65903;"Psychology of the Unconscious by C. G.  Jung (54)";https://www.gutenberg.org/ebooks/65903
61168;"The Man in the Brown Suit by Agatha Christie (54)";https://www.gutenberg.org/ebooks/61168
72344;"The decline of the West : by Oswald Spengler (54)";https://www.gutenberg.org/ebooks/72344
139;"The Lost World by Arthur Conan Doyle (54)";https://www.gutenberg.org/ebooks/139
59127;"A Memoir of Robert Blincoe, an Orphan Boy by John Brown (54)";https://www.gutenberg.org/ebooks/59127
48320;"Adventures of Sherlock Holmes by Arthur Conan Doyle (53)";https://www.gutenberg.org/ebooks/48320
598;"Heimskringla; Or, The Chronicle of the Kings of Norway by Snorri Sturluson (53)";https://www.gutenberg.org/ebooks/598
10643;"The World's Greatest Books — Volume 02 — Fiction (53)";https://www.gutenberg.org/ebooks/10643
20872;"The Best Short Stories of 1917, and the Yearbook of the American Short Story (53)";https://www.gutenberg.org/ebooks/20872
48247;"Prayers of the Early Church (53)";https://www.gutenberg.org/ebooks/48247
67799;"The Book of the Courtier by conte Baldassarre Castiglione (53)";https://www.gutenberg.org/ebooks/67799
40682;"Lulu's Library, Volume 1 (of 3) (53)";https://www.gutenberg.org/ebooks/40682
22448;"O Pioneers! by Willa Cather (53)";https://www.gutenberg.org/ebooks/22448
8300;"The Bible, Douay-Rheims, Complete (53)";https://www.gutenberg.org/ebooks/8300
708;"The Princess and the Goblin by George MacDonald (53)";https://www.gutenberg.org/ebooks/708
22951;"Tom Swift and His Aerial Warship; Or, The Naval Terror of the Seas by Victor Appleton (53)";https://www.gutenberg.org/ebooks/22951
28488;"Tartuffe; Or, The Hypocrite by Molière (53)";https://www.gutenberg.org/ebooks/28488
51060;"The Narrative of Arthur Gordon Pym of Nantucket by Edgar Allan Poe (53)";https://www.gutenberg.org/ebooks/51060
10940;"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period by P. L. Jacob (53)";https://www.gutenberg.org/ebooks/10940
14417;"The Agamemnon of Aeschylus by Aeschylus (53)";https://www.gutenberg.org/ebooks/14417
11136;"A Discourse Upon the Origin and the Foundation of the Inequality Among Mankind by Rousseau (53)";https://www.gutenberg.org/ebooks/11136
20604;"Christmas Poetry and Hymn Collection by Various (53)";https://www.gutenberg.org/ebooks/20604
1155;"The Secret Adversary by Agatha Christie (53)";https://www.gutenberg.org/ebooks/1155
20916;"The Arabian Nights: Their Best-known Tales (52)";https://www.gutenberg.org/ebooks/20916
15076;"Some Principles of Maritime Strategy by Julian Stafford Corbett (52)";https://www.gutenberg.org/ebooks/15076
479;"Little Lord Fauntleroy by Frances Hodgson Burnett (52)";https://www.gutenberg.org/ebooks/479
23077;"Jane Eyre by Charlotte Brontë (52)";https://www.gutenberg.org/ebooks/23077
26038;"Drawings and Pharmacy in Al-Zahrawi's 10th-Century Surgical Treatise by Sami Khalaf Hamarneh (52)";https://www.gutenberg.org/ebooks/26038
9603;"Hung Lou Meng, or, the Dream of the Red Chamber, a Chinese Novel, Book I by Xueqin Cao (52)";https://www.gutenberg.org/ebooks/9603
26272;"The Spy by James Fenimore Cooper (52)";https://www.gutenberg.org/ebooks/26272
38194;"An Inquiry Into the Nature and Causes of the Wealth of Nations by M.  Garnier and Adam Smith (52)";https://www.gutenberg.org/ebooks/38194
21854;"The Woman in Black by E. C.  Bentley (52)";https://www.gutenberg.org/ebooks/21854
52821;"Kant's Prolegomena to Any Future Metaphysics by Immanuel Kant (52)";https://www.gutenberg.org/ebooks/52821
21593;"Das Urteil: Eine Geschichte by Franz Kafka (52)";https://www.gutenberg.org/ebooks/21593
18947;"The Younger Edda; Also called Snorre's Edda, or The Prose Edda by Snorri Sturluson (52)";https://www.gutenberg.org/ebooks/18947
32037;"Eureka: A Prose Poem by Edgar Allan Poe (52)";https://www.gutenberg.org/ebooks/32037
5186;"Kalevala : the Epic Poem of Finland — Complete (52)";https://www.gutenberg.org/ebooks/5186
4320;"An Enquiry Concerning the Principles of Morals by David Hume (52)";https://www.gutenberg.org/ebooks/4320
41617;"A Complete Guide to Heraldry by Arthur Charles Fox-Davies (52)";https://www.gutenberg.org/ebooks/41617
60976;"Rip Van Winkle by Washington Irving (52)";https://www.gutenberg.org/ebooks/60976
20748;"Favorite Fairy Tales (51)";https://www.gutenberg.org/ebooks/20748
5658;"Lord Jim by Joseph Conrad (51)";https://www.gutenberg.org/ebooks/5658
9611;"Joseph Andrews, Vol. 1 by Henry Fielding (51)";https://www.gutenberg.org/ebooks/9611
5001;"Relativity : the Special and General Theory by Albert Einstein (51)";https://www.gutenberg.org/ebooks/5001
17611;"Summa Theologica, Part I (Prima Pars) by Saint Aquinas Thomas (51)";https://www.gutenberg.org/ebooks/17611
36702;"Verse and Worse by Harry Graham (51)";https://www.gutenberg.org/ebooks/36702
42078;"The Letters of Jane Austen by Jane Austen (51)";https://www.gutenberg.org/ebooks/42078
608;"Areopagitica by John Milton (51)";https://www.gutenberg.org/ebooks/608
28948;"The Rainbow by D. H.  Lawrence (51)";https://www.gutenberg.org/ebooks/28948
2274;"How to Live on 24 Hours a Day by Arnold Bennett (50)";https://www.gutenberg.org/ebooks/2274
43902;"Maring (Dangal at Lakas): Ulirang Buhay Tagalog by Aurelio Tolentino (50)";https://www.gutenberg.org/ebooks/43902
10607;"The Real Mother Goose (50)";https://www.gutenberg.org/ebooks/10607
36463;"Glacier National Park [Montana] by United States. Department of the Interior (50)";https://www.gutenberg.org/ebooks/36463
41667;"The Emerald City of Oz by L. Frank  Baum (50)";https://www.gutenberg.org/ebooks/41667
40766;"Nationalism by Rabindranath Tagore (50)";https://www.gutenberg.org/ebooks/40766
1041;"Shakespeare's Sonnets by William Shakespeare (50)";https://www.gutenberg.org/ebooks/1041
66332;"Good Newes from New England by Edward Winslow (50)";https://www.gutenberg.org/ebooks/66332
967;"Nicholas Nickleby by Charles Dickens (50)";https://www.gutenberg.org/ebooks/967
56006;"One Thousand Ways to Make Money by Page Fox (50)";https://www.gutenberg.org/ebooks/56006
29765;"Webster's Unabridged Dictionary by Various (50)";https://www.gutenberg.org/ebooks/29765
409;"Poems on various subjects, religious and moral by Phillis Wheatley (50)";https://www.gutenberg.org/ebooks/409
52205;"肉蒲團 by Yu Li (50)";https://www.gutenberg.org/ebooks/52205
1643;"Meno by Plato (50)";https://www.gutenberg.org/ebooks/1643
1750;"Laws by Plato (50)";https://www.gutenberg.org/ebooks/1750
10031;"The Complete Poetical Works of Edgar Allan Poe by Edgar Allan Poe (50)";https://www.gutenberg.org/ebooks/10031
55387;"One Hundred Proofs That the Earth Is Not a Globe by William Carpenter (50)";https://www.gutenberg.org/ebooks/55387
37884;"Folk-Tales of the Khasis by Mrs. Rafy (50)";https://www.gutenberg.org/ebooks/37884
1150;"The Danish History, Books I-IX by Grammaticus Saxo (50)";https://www.gutenberg.org/ebooks/1150
10897;"The Wendigo by Algernon Blackwood (50)";https://www.gutenberg.org/ebooks/10897
38503;"The Oxford Book of Latin Verse (50)";https://www.gutenberg.org/ebooks/38503
1063;"The Cask of Amontillado by Edgar Allan Poe (50)";https://www.gutenberg.org/ebooks/1063
13726;"Apology, Crito, and Phaedo of Socrates by Plato (50)";https://www.gutenberg.org/ebooks/13726
1653;"The Imitation of Christ by à Kempis Thomas (50)";https://www.gutenberg.org/ebooks/1653
42740;"Find the Woman by Arthur Somers Roche (49)";https://www.gutenberg.org/ebooks/42740
24878;"Lucy Maud Montgomery Short Stories, 1909 to 1922 by L. M.  Montgomery (49)";https://www.gutenberg.org/ebooks/24878
25780;"The Fire People by Ray Cummings (49)";https://www.gutenberg.org/ebooks/25780
70114;"The Big Four by Agatha Christie (49)";https://www.gutenberg.org/ebooks/70114
21186;"Записки из подполья by Fyodor Dostoyevsky (49)";https://www.gutenberg.org/ebooks/21186
14244;"The Romance of Tristan and Iseult by Joseph Bédier (49)";https://www.gutenberg.org/ebooks/14244
2643;"The History of John Bull by John Arbuthnot (49)";https://www.gutenberg.org/ebooks/2643
1717;"What's Wrong with the World by G. K.  Chesterton (49)";https://www.gutenberg.org/ebooks/1717
55752;"Dom Casmurro by Machado de Assis (49)";https://www.gutenberg.org/ebooks/55752
2992;"The Middle-Class Gentleman by Molière (49)";https://www.gutenberg.org/ebooks/2992
1051;"Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh by Thomas Carlyle (49)";https://www.gutenberg.org/ebooks/1051
2302;"Poor Folk by Fyodor Dostoyevsky (49)";https://www.gutenberg.org/ebooks/2302
18251;"Latin for Beginners by Benjamin L.  D'Ooge (49)";https://www.gutenberg.org/ebooks/18251
963;"Little Dorrit by Charles Dickens (49)";https://www.gutenberg.org/ebooks/963
46853;"Le Morte Darthur by Sir Thomas Malory (49)";https://www.gutenberg.org/ebooks/46853
122;"The Return of the Native by Thomas Hardy (49)";https://www.gutenberg.org/ebooks/122
25929;"Daemonologie. by King of England James I (49)";https://www.gutenberg.org/ebooks/25929
26288;"To His Coy Mistress by Andrew Marvell (49)";https://www.gutenberg.org/ebooks/26288
74788;"Goethes Lebenskunst by Wilhelm Bode (49)";https://www.gutenberg.org/ebooks/74788
